order_id,email,firstname,lastname,prefix,middlename,suffix,taxvat,created_at,updated_at,invoice_created_at,shipment_created_at,creditmemo_created_at,tax_amount,base_tax_amount,discount_amount,base_discount_amount,shipping_tax_amount,base_shipping_tax_amount,base_to_global_rate,base_to_order_rate,store_to_base_rate,store_to_order_rate,subtotal_incl_tax,base_subtotal_incl_tax,coupon_code,shipping_incl_tax,base_shipping_incl_tax,shipping_method,shipping_amount,subtotal,base_subtotal,grand_total,base_grand_total,base_shipping_amount,adjustment_positive,adjustment_negative,refunded_shipping_amount,base_refunded_shipping_amount,refunded_subtotal,base_refunded_subtotal,refunded_tax_amount,base_refunded_tax_amount,refunded_discount_amount,base_refunded_discount_amount,store_id,order_status,order_state,hold_before_state,hold_before_status,store_currency_code,base_currency_code,order_currency_code,total_paid,base_total_paid,is_virtual,total_qty_ordered,remote_ip,total_refunded,base_total_refunded,total_canceled,total_invoiced,customer_id,billing_prefix,billing_firstname,billing_middlename,billing_lastname,billing_suffix,billing_street_full,billing_city,billing_region,billing_country,billing_postcode,billing_telephone,billing_company,billing_fax,customer_id,shipping_prefix,shipping_firstname,shipping_middlename,shipping_lastname,shipping_suffix,shipping_street_full,shipping_city,shipping_region,shipping_country,shipping_postcode,shipping_telephone,shipping_company,shipping_fax,payment_method,product_sku,product_name,qty_ordered,qty_invoiced,qty_shipped,qty_refunded,qty_canceled,product_type,original_price,base_original_price,row_total,base_row_total,row_weight,price_incl_tax,base_price_incl_tax,product_tax_amount,product_base_tax_amount,product_tax_percent,product_discount,product_base_discount,product_discount_percent,is_child,product_option
100000093,linda@example.com,Linda,Wood,,,,,"2013-04-24 09:31:09","2013-04-25 03:57:28","2013-04-25 03:57:28",,,0.0000,0.0000,-74.7500,-74.7500,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,1400.0000,1400.0000,,77.9500,77.9500,"United Parcel Service - 2nd Day Air",77.9500,1400.0000,1400.0000,1403.2000,1403.2000,77.9500,0,0,0,0,0,0,0,0,0,0,1,processing,processing,,,USD,USD,USD,1403.2000,1403.2000,0,10.0000,24.186.110.187,,,,1403.2000,74,,Linda,,Wood,,"Penn Street",Pittsburg,Pennsylvania,US,15201,7645342313,,,74,,Linda,,Wood,,"Penn Street",Pittsburg,Pennsylvania,US,15201,7645342313,,,checkmo,mpd004,"Bowery Chino Pants",10,10,0,0,0,configurable,140.0000,140.0000,1400.0000,1400.0000,10.0000,140.0000,140.0000,0.0000,0.0000,0.0000,74.7500,74.7500,0.0000,no,"a:10:{s:15:""info_buyRequest"";a:6:{s:4:""uenc"";s:104:""aHR0cDovLzUwLjU2LjIxMy4xNTcvbWVuL3BhbnRzLWRlbmltL2Jvd2VyeS1jaGluby1wYW50cy00OTAuaHRtbD9vcHRpb25zPWNhcnQ,"";s:7:""product"";s:3:""414"";s:15:""related_product"";s:0:"""";s:15:""super_attribute"";a:2:{i:92;s:2:""17"";i:180;s:2:""63"";}s:3:""qty"";s:2:""10"";s:10:""return_url"";s:0:"""";}s:15:""attributes_info"";a:2:{i:0;a:2:{s:5:""label"";s:5:""Color"";s:5:""value"";s:8:""Charcoal"";}i:1;a:2:{s:5:""label"";s:4:""Size"";s:5:""value"";s:2:""32"";}}s:11:""simple_name"";s:18:""Bowery Chino Pants"";s:10:""simple_sku"";s:6:""mpd004"";s:20:""product_calculations"";i:1;s:13:""shipment_type"";i:0;s:17:""giftcard_lifetime"";N;s:22:""giftcard_is_redeemable"";i:0;s:23:""giftcard_email_template"";N;s:13:""giftcard_type"";N;}"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mpd004,"Bowery Chino Pants",10,10,0,0,0,simple,0.0000,,0.0000,0.0000,0.0000,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,yes,"a:5:{s:15:""info_buyRequest"";a:6:{s:4:""uenc"";s:104:""aHR0cDovLzUwLjU2LjIxMy4xNTcvbWVuL3BhbnRzLWRlbmltL2Jvd2VyeS1jaGluby1wYW50cy00OTAuaHRtbD9vcHRpb25zPWNhcnQ,"";s:7:""product"";s:3:""414"";s:15:""related_product"";s:0:"""";s:15:""super_attribute"";a:2:{i:92;s:2:""17"";i:180;s:2:""63"";}s:3:""qty"";s:2:""10"";s:10:""return_url"";s:0:"""";}s:17:""giftcard_lifetime"";N;s:22:""giftcard_is_redeemable"";i:0;s:23:""giftcard_email_template"";N;s:13:""giftcard_type"";N;}"
100000094,linda@example.com,Linda,Wood,,,,,"2013-04-24 09:41:34","2013-04-24 09:41:34",,,,0.0000,0.0000,-2673.0000,-2673.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,13365.0000,13365.0000,WHL20OFF,317.1300,317.1300,"United Parcel Service - Next Day Air",317.1300,13365.0000,13365.0000,11009.1300,11009.1300,317.1300,0,0,0,0,0,0,0,0,0,0,1,pending,new,,,USD,USD,USD,,,0,52.0000,24.186.110.187,,,,,74,,Linda,,Wood,,"Penn Street",Pittsburg,Pennsylvania,US,15201,7645342313,,,74,,Linda,,Wood,,"Penn Street",Pittsburg,Pennsylvania,US,15201,7645342313,,,checkmo,hbm000,"A Tale of Two Cities",7,0,0,0,0,downloadable,20.0000,20.0000,140.0000,140.0000,0.0000,20.0000,20.0000,0.0000,0.0000,0.0000,28.0000,28.0000,20.0000,no,"a:8:{s:15:""info_buyRequest"";a:6:{s:4:""uenc"";s:112:""aHR0cDovLzUwLjU2LjIxMy4xNTcvaG9tZS1kZWNvci9ib29rcy1tdXNpYy9hLXRhbGUtb2YtdHdvLWNpdGllcy5odG1sP29wdGlvbnM9Y2FydA,,"";s:7:""product"";s:3:""448"";s:15:""related_product"";s:0:"""";s:5:""links"";a:1:{i:0;s:2:""20"";}s:3:""qty"";s:1:""4"";s:10:""return_url"";s:0:"""";}s:5:""links"";a:1:{i:0;s:2:""20"";}s:15:""is_downloadable"";b:1;s:17:""real_product_type"";s:12:""downloadable"";s:17:""giftcard_lifetime"";N;s:22:""giftcard_is_redeemable"";i:0;s:23:""giftcard_email_template"";N;s:13:""giftcard_type"";N;}"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wpd00027,"TriBeCa Skinny Jean",10,0,0,0,0,configurable,185.0000,185.0000,1850.0000,1850.0000,10.0000,185.0000,185.0000,0.0000,0.0000,0.0000,370.0000,370.0000,20.0000,no,"a:10:{s:15:""info_buyRequest"";a:6:{s:4:""uenc"";s:60:""aHR0cDovLzUwLjU2LjIxMy4xNTcvdHJpYmVjYS1za2lubnktamVhbi5odG1s"";s:7:""product"";s:3:""426"";s:15:""related_product"";s:0:"""";s:15:""super_attribute"";a:2:{i:92;s:2:""20"";i:180;s:2:""68"";}s:3:""qty"";s:2:""10"";s:10:""return_url"";s:0:"""";}s:15:""attributes_info"";a:2:{i:0;a:2:{s:5:""label"";s:5:""Color"";s:5:""value"";s:5:""Black"";}i:1;a:2:{s:5:""label"";s:4:""Size"";s:5:""value"";s:2:""27"";}}s:11:""simple_name"";s:19:""TriBeCa Skinny Jean"";s:10:""simple_sku"";s:8:""wpd00027"";s:20:""product_calculations"";i:1;s:13:""shipment_type"";i:0;s:17:""giftcard_lifetime"";N;s:22:""giftcard_is_redeemable"";i:0;s:23:""giftcard_email_template"";N;s:13:""giftcard_type"";N;}"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wpd00027,"TriBeCa Skinny Jean",10,0,0,0,0,simple,0.0000,,0.0000,0.0000,0.0000,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,yes,"a:5:{s:15:""info_buyRequest"";a:6:{s:4:""uenc"";s:60:""aHR0cDovLzUwLjU2LjIxMy4xNTcvdHJpYmVjYS1za2lubnktamVhbi5odG1s"";s:7:""product"";s:3:""426"";s:15:""related_product"";s:0:"""";s:15:""super_attribute"";a:2:{i:92;s:2:""20"";i:180;s:2:""68"";}s:3:""qty"";s:2:""10"";s:10:""return_url"";s:0:"""";}s:17:""giftcard_lifetime"";N;s:22:""giftcard_is_redeemable"";i:0;s:23:""giftcard_email_template"";N;s:13:""giftcard_type"";N;}"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,msj000,"French Cuff Cotton Twill Oxford",10,0,0,0,0,configurable,190.0000,190.0000,1900.0000,1900.0000,10.0000,190.0000,190.0000,0.0000,0.0000,0.0000,380.0000,380.0000,20.0000,no,"a:10:{s:15:""info_buyRequest"";a:6:{s:4:""uenc"";s:116:""aHR0cDovLzUwLjU2LjIxMy4xNTcvbWVuL3NoaXJ0cy9mcmVuY2gtY3VmZi1jb3R0b24tdHdpbGwtb3hmb3JkLTQ1OS5odG1sP29wdGlvbnM9Y2FydA,,"";s:7:""product"";s:3:""402"";s:15:""related_product"";s:0:"""";s:15:""super_attribute"";a:2:{i:92;s:2:""22"";i:180;s:2:""80"";}s:3:""qty"";s:2:""10"";s:10:""return_url"";s:0:"""";}s:15:""attributes_info"";a:2:{i:0;a:2:{s:5:""label"";s:5:""Color"";s:5:""value"";s:5:""White"";}i:1;a:2:{s:5:""label"";s:4:""Size"";s:5:""value"";s:1:""S"";}}s:11:""simple_name"";s:31:""French Cuff Cotton Twill Oxford"";s:10:""simple_sku"";s:6:""msj000"";s:20:""product_calculations"";i:1;s:13:""shipment_type"";i:0;s:17:""giftcard_lifetime"";N;s:22:""giftcard_is_redeemable"";i:0;s:23:""giftcard_email_template"";N;s:13:""giftcard_type"";N;}"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,msj000,"French Cuff Cotton Twill Oxford",10,0,0,0,0,simple,0.0000,,0.0000,0.0000,0.0000,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,yes,"a:5:{s:15:""info_buyRequest"";a:6:{s:4:""uenc"";s:116:""aHR0cDovLzUwLjU2LjIxMy4xNTcvbWVuL3NoaXJ0cy9mcmVuY2gtY3VmZi1jb3R0b24tdHdpbGwtb3hmb3JkLTQ1OS5odG1sP29wdGlvbnM9Y2FydA,,"";s:7:""product"";s:3:""402"";s:15:""related_product"";s:0:"""";s:15:""super_attribute"";a:2:{i:92;s:2:""22"";i:180;s:2:""80"";}s:3:""qty"";s:2:""10"";s:10:""return_url"";s:0:"""";}s:17:""giftcard_lifetime"";N;s:22:""giftcard_is_redeemable"";i:0;s:23:""giftcard_email_template"";N;s:13:""giftcard_type"";N;}"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,abl000,"Isla Crossbody Handbag",10,0,0,0,0,simple,290.0000,290.0000,2900.0000,2900.0000,10.0000,290.0000,290.0000,0.0000,0.0000,0.0000,580.0000,580.0000,20.0000,no,"a:5:{s:15:""info_buyRequest"";a:3:{s:4:""uenc"";s:68:""aHR0cDovLzUwLjU2LjIxMy4xNTcvYWNjZXNzb3JpZXMvYmFncy1sdWdnYWdlLmh0bWw,"";s:7:""product"";s:3:""370"";s:3:""qty"";i:1;}s:17:""giftcard_lifetime"";N;s:22:""giftcard_is_redeemable"";i:0;s:23:""giftcard_email_template"";N;s:13:""giftcard_type"";N;}"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,msj009,"Sullivan Sport Coat",10,0,0,0,0,configurable,510.0000,510.0000,5100.0000,5100.0000,10.0000,510.0000,510.0000,0.0000,0.0000,0.0000,1020.0000,1020.0000,20.0000,no,"a:10:{s:15:""info_buyRequest"";a:6:{s:4:""uenc"";s:96:""aHR0cDovLzUwLjU2LjIxMy4xNTcvbWVuL2JsYXplcnMvb3hmb3JkLXNwb3J0LWNvYXQtNDM1Lmh0bWw_b3B0aW9ucz1jYXJ0"";s:7:""product"";s:3:""405"";s:15:""related_product"";s:0:"""";s:15:""super_attribute"";a:2:{i:92;s:2:""15"";i:180;s:2:""80"";}s:3:""qty"";s:2:""10"";s:10:""return_url"";s:0:"""";}s:15:""attributes_info"";a:2:{i:0;a:2:{s:5:""label"";s:5:""Color"";s:5:""value"";s:6:""Silver"";}i:1;a:2:{s:5:""label"";s:4:""Size"";s:5:""value"";s:1:""S"";}}s:11:""simple_name"";s:19:""Sullivan Sport Coat"";s:10:""simple_sku"";s:6:""msj009"";s:20:""product_calculations"";i:1;s:13:""shipment_type"";i:0;s:17:""giftcard_lifetime"";N;s:22:""giftcard_is_redeemable"";i:0;s:23:""giftcard_email_template"";N;s:13:""giftcard_type"";N;}"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,msj009,"Sullivan Sport Coat",10,0,0,0,0,simple,0.0000,,0.0000,0.0000,0.0000,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,yes,"a:5:{s:15:""info_buyRequest"";a:6:{s:4:""uenc"";s:96:""aHR0cDovLzUwLjU2LjIxMy4xNTcvbWVuL2JsYXplcnMvb3hmb3JkLXNwb3J0LWNvYXQtNDM1Lmh0bWw_b3B0aW9ucz1jYXJ0"";s:7:""product"";s:3:""405"";s:15:""related_product"";s:0:"""";s:15:""super_attribute"";a:2:{i:92;s:2:""15"";i:180;s:2:""80"";}s:3:""qty"";s:2:""10"";s:10:""return_url"";s:0:"""";}s:17:""giftcard_lifetime"";N;s:22:""giftcard_is_redeemable"";i:0;s:23:""giftcard_email_template"";N;s:13:""giftcard_type"";N;}"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ace000,"Aviator Sunglasses",5,0,0,0,0,simple,295.0000,295.0000,1475.0000,1475.0000,5.0000,295.0000,295.0000,0.0000,0.0000,0.0000,295.0000,295.0000,20.0000,no,"a:5:{s:15:""info_buyRequest"";a:3:{s:4:""uenc"";s:60:""aHR0cDovLzUwLjU2LjIxMy4xNTcvYWNjZXNzb3JpZXMvZXlld2Vhci5odG1s"";s:7:""product"";s:3:""337"";s:3:""qty"";i:1;}s:17:""giftcard_lifetime"";N;s:22:""giftcard_is_redeemable"";i:0;s:23:""giftcard_email_template"";N;s:13:""giftcard_type"";N;}"
100000095,gogi@example.com,Gogi,Cooper,,,,,"2013-04-24 10:12:51","2013-04-24 10:12:51",,,,263.2500,263.2500,0.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,3773.2500,3773.2500,,22.0600,22.0600,"United Parcel Service - Ground",22.0600,3510.0000,3510.0000,3795.3100,3795.3100,22.0600,0,0,0,0,0,0,0,0,0,0,1,pending,new,,,USD,USD,USD,,,0,9.0000,24.186.110.187,,,,,82,,Gogi,,Cooper,,"30th St","New York","New York",US,10450,1234500001,,,82,,Gogi,,Cooper,,"30th St","New York","New York",US,10450,1234500001,,,checkmo,aws006,"Ann Ankle Boot",7,0,0,0,0,configurable,470.0000,470.0000,3290.0000,3290.0000,7.0000,505.2500,505.2500,246.7500,246.7500,7.5000,0.0000,0.0000,0.0000,no,"a:10:{s:15:""info_buyRequest"";a:6:{s:4:""uenc"";s:104:""aHR0cDovLzUwLjU2LjIxMy4xNTcvYWNjZXNzb3JpZXMvc2hvZXMvYm9yZ2hhLWFua2xlLWJvb3QtNTIxLmh0bWw_b3B0aW9ucz1jYXJ0"";s:7:""product"";s:3:""431"";s:15:""related_product"";s:0:"""";s:15:""super_attribute"";a:2:{i:92;s:2:""20"";i:186;s:3:""101"";}s:3:""qty"";s:1:""7"";s:10:""return_url"";s:0:"""";}s:15:""attributes_info"";a:2:{i:0;a:2:{s:5:""label"";s:5:""Color"";s:5:""value"";s:5:""Black"";}i:1;a:2:{s:5:""label"";s:9:""Shoe size"";s:5:""value"";s:1:""7"";}}s:11:""simple_name"";s:14:""Ann Ankle Boot"";s:10:""simple_sku"";s:6:""aws006"";s:20:""product_calculations"";i:1;s:13:""shipment_type"";i:0;s:17:""giftcard_lifetime"";N;s:22:""giftcard_is_redeemable"";i:0;s:23:""giftcard_email_template"";N;s:13:""giftcard_type"";N;}"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aws006,"Ann Ankle Boot",7,0,0,0,0,simple,0.0000,,0.0000,0.0000,0.0000,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,yes,"a:5:{s:15:""info_buyRequest"";a:6:{s:4:""uenc"";s:104:""aHR0cDovLzUwLjU2LjIxMy4xNTcvYWNjZXNzb3JpZXMvc2hvZXMvYm9yZ2hhLWFua2xlLWJvb3QtNTIxLmh0bWw_b3B0aW9ucz1jYXJ0"";s:7:""product"";s:3:""431"";s:15:""related_product"";s:0:"""";s:15:""super_attribute"";a:2:{i:92;s:2:""20"";i:186;s:3:""101"";}s:3:""qty"";s:1:""7"";s:10:""return_url"";s:0:"""";}s:17:""giftcard_lifetime"";N;s:22:""giftcard_is_redeemable"";i:0;s:23:""giftcard_email_template"";N;s:13:""giftcard_type"";N;}"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hdd000,"Herald Glass Vase",2,0,0,0,0,simple,110.0000,110.0000,220.0000,220.0000,2.0000,118.2500,118.2500,16.5000,16.5000,7.5000,0.0000,0.0000,0.0000,no,"a:5:{s:15:""info_buyRequest"";a:3:{s:4:""uenc"";s:76:""aHR0cDovLzUwLjU2LjIxMy4xNTcvaG9tZS1kZWNvci9kZWNvcmF0aXZlLWFjY2VudHMuaHRtbA,,"";s:7:""product"";s:3:""386"";s:3:""qty"";i:1;}s:17:""giftcard_lifetime"";N;s:22:""giftcard_is_redeemable"";i:0;s:23:""giftcard_email_template"";N;s:13:""giftcard_type"";N;}"
100000111,kip@example.com,Kip,Chee,,,,,"2013-04-25 04:10:44","2013-04-25 04:11:17",,"2013-04-25 04:11:17",,220.5000,220.5000,0.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,3372.5000,3372.5000,,126.6700,126.6700,"United Parcel Service - 2nd Day Air",126.6700,3152.0000,3152.0000,3499.1700,3499.1700,126.6700,0,0,0,0,0,0,0,0,0,0,1,processing,processing,,,USD,USD,USD,,,0,21.0000,24.186.110.187,,,,,92,,Kip,,Chee,,"Coffee Road",Coffeepot,Florida,US,33432,3726189567,,,92,,Kip,,Chee,,"Coffee Road",Coffeepot,Florida,US,33432,3726189567,,,checkmo,hbm006,"If You Were by Keshco",1,0,0,0,0,downloadable,2.0000,2.0000,2.0000,2.0000,0.0000,2.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,no,"a:8:{s:15:""info_buyRequest"";a:6:{s:4:""uenc"";s:112:""aHR0cDovLzUwLjU2LjIxMy4xNTcvaG9tZS1kZWNvci9ib29rcy1tdXNpYy9pZi15b3Utd2VyZS1ieS1rZXNoY28uaHRtbD9vcHRpb25zPWNhcnQ,"";s:7:""product"";s:3:""559"";s:15:""related_product"";s:0:"""";s:5:""links"";a:1:{i:0;s:2:""14"";}s:3:""qty"";s:1:""1"";s:10:""return_url"";s:0:"""";}s:5:""links"";a:1:{i:0;s:2:""14"";}s:15:""is_downloadable"";b:1;s:17:""real_product_type"";s:12:""downloadable"";s:17:""giftcard_lifetime"";N;s:22:""giftcard_is_redeemable"";i:0;s:23:""giftcard_email_template"";N;s:13:""giftcard_type"";N;}"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mpd011,"The Essential Boot Cut Jean",15,0,15,0,0,configurable,140.0000,140.0000,2100.0000,2100.0000,15.0000,149.8000,149.8000,147.0000,147.0000,7.0000,0.0000,0.0000,0.0000,no,"a:10:{s:15:""info_buyRequest"";a:6:{s:4:""uenc"";s:116:""aHR0cDovLzUwLjU2LjIxMy4xNTcvbWVuL3BhbnRzLWRlbmltL3RoZS1lc3NlbnRpYWwtYm9vdC1jdXQtamVhbi01MjMuaHRtbD9vcHRpb25zPWNhcnQ,"";s:7:""product"";s:3:""415"";s:15:""related_product"";s:0:"""";s:15:""super_attribute"";a:2:{i:92;s:2:""26"";i:180;s:2:""59"";}s:3:""qty"";s:2:""15"";s:10:""return_url"";s:0:"""";}s:15:""attributes_info"";a:2:{i:0;a:2:{s:5:""label"";s:5:""Color"";s:5:""value"";s:6:""Indigo"";}i:1;a:2:{s:5:""label"";s:4:""Size"";s:5:""value"";s:2:""36"";}}s:11:""simple_name"";s:27:""The Essential Boot Cut Jean"";s:10:""simple_sku"";s:6:""mpd011"";s:20:""product_calculations"";i:1;s:13:""shipment_type"";i:0;s:17:""giftcard_lifetime"";N;s:22:""giftcard_is_redeemable"";i:0;s:23:""giftcard_email_template"";N;s:13:""giftcard_type"";N;}"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mpd011,"The Essential Boot Cut Jean",15,0,0,0,0,simple,0.0000,,0.0000,0.0000,0.0000,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,yes,"a:5:{s:15:""info_buyRequest"";a:6:{s:4:""uenc"";s:116:""aHR0cDovLzUwLjU2LjIxMy4xNTcvbWVuL3BhbnRzLWRlbmltL3RoZS1lc3NlbnRpYWwtYm9vdC1jdXQtamVhbi01MjMuaHRtbD9vcHRpb25zPWNhcnQ,"";s:7:""product"";s:3:""415"";s:15:""related_product"";s:0:"""";s:15:""super_attribute"";a:2:{i:92;s:2:""26"";i:180;s:2:""59"";}s:3:""qty"";s:2:""15"";s:10:""return_url"";s:0:"""";}s:17:""giftcard_lifetime"";N;s:22:""giftcard_is_redeemable"";i:0;s:23:""giftcard_email_template"";N;s:13:""giftcard_type"";N;}"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wbk012,"Elizabeth Knit Top",5,0,5,0,0,configurable,210.0000,210.0000,1050.0000,1050.0000,5.0000,224.7000,224.7000,73.5000,73.5000,7.0000,0.0000,0.0000,0.0000,no,"a:10:{s:15:""info_buyRequest"";a:6:{s:4:""uenc"";s:108:""aHR0cDovLzUwLjU2LjIxMy4xNTcvd29tZW4vbmV3LWFycml2YWxzL2VsaXphYmV0aC1rbml0LXRvcC00NzUuaHRtbD9vcHRpb25zPWNhcnQ,"";s:7:""product"";s:3:""421"";s:15:""related_product"";s:0:"""";s:15:""super_attribute"";a:2:{i:92;s:2:""22"";i:180;s:2:""80"";}s:3:""qty"";s:1:""5"";s:10:""return_url"";s:0:"""";}s:15:""attributes_info"";a:2:{i:0;a:2:{s:5:""label"";s:5:""Color"";s:5:""value"";s:5:""White"";}i:1;a:2:{s:5:""label"";s:4:""Size"";s:5:""value"";s:1:""S"";}}s:11:""simple_name"";s:18:""Elizabeth Knit Top"";s:10:""simple_sku"";s:6:""wbk012"";s:20:""product_calculations"";i:1;s:13:""shipment_type"";i:0;s:17:""giftcard_lifetime"";N;s:22:""giftcard_is_redeemable"";i:0;s:23:""giftcard_email_template"";N;s:13:""giftcard_type"";N;}"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wbk012,"Elizabeth Knit Top",5,0,0,0,0,simple,0.0000,,0.0000,0.0000,0.0000,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,yes,"a:5:{s:15:""info_buyRequest"";a:6:{s:4:""uenc"";s:108:""aHR0cDovLzUwLjU2LjIxMy4xNTcvd29tZW4vbmV3LWFycml2YWxzL2VsaXphYmV0aC1rbml0LXRvcC00NzUuaHRtbD9vcHRpb25zPWNhcnQ,"";s:7:""product"";s:3:""421"";s:15:""related_product"";s:0:"""";s:15:""super_attribute"";a:2:{i:92;s:2:""22"";i:180;s:2:""80"";}s:3:""qty"";s:1:""5"";s:10:""return_url"";s:0:"""";}s:17:""giftcard_lifetime"";N;s:22:""giftcard_is_redeemable"";i:0;s:23:""giftcard_email_template"";N;s:13:""giftcard_type"";N;}"
100000135,dong@example.com,Dong,Berg,,,,,"2013-04-25 23:41:25","2013-04-25 23:42:34","2013-04-25 23:42:08","2013-04-25 23:42:34",,0.0000,0.0000,-3604.0000,-3604.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,18020.0000,18020.0000,WHL20OFF,77.0000,77.0000,"United Parcel Service - Ground",77.0000,18020.0000,18020.0000,14493.0000,14493.0000,77.0000,0,0,0,0,0,0,0,0,0,0,1,complete,complete,,,USD,USD,USD,14493.0000,14493.0000,0,52.0000,8.31.244.68,,,,14493.0000,95,,Dong,,Berg,,Orchard,Wachapreague,Indiana,US,46879,1873250012,,,95,,Dong,,Berg,,Orchard,Wachapreague,Indiana,US,46879,1873250012,,,checkmo,msj012,"Linen Blazer",15,15,15,0,0,configurable,455.0000,455.0000,6825.0000,6825.0000,15.0000,455.0000,455.0000,0.0000,0.0000,0.0000,1365.0000,1365.0000,20.0000,no,"a:10:{s:15:""info_buyRequest"";a:6:{s:4:""uenc"";s:92:""aHR0cDovLzUwLjU2LjIxMy4xNTcvbWVuL25ldy1hcnJpdmFscy9saW5lbi1ibGF6ZXIuaHRtbD9vcHRpb25zPWNhcnQ,"";s:7:""product"";s:3:""406"";s:15:""related_product"";s:0:"""";s:15:""super_attribute"";a:2:{i:92;s:2:""22"";i:180;s:2:""80"";}s:3:""qty"";s:2:""15"";s:10:""return_url"";s:0:"""";}s:15:""attributes_info"";a:2:{i:0;a:2:{s:5:""label"";s:5:""Color"";s:5:""value"";s:5:""White"";}i:1;a:2:{s:5:""label"";s:4:""Size"";s:5:""value"";s:1:""S"";}}s:11:""simple_name"";s:12:""Linen Blazer"";s:10:""simple_sku"";s:6:""msj012"";s:20:""product_calculations"";i:1;s:13:""shipment_type"";i:0;s:17:""giftcard_lifetime"";N;s:22:""giftcard_is_redeemable"";i:0;s:23:""giftcard_email_template"";N;s:13:""giftcard_type"";N;}"
